codgeo,libgeo,ze2020,libze2020,ze_partie_reg,dep,reg
51579,Tréfols,4415,Romilly-sur-Seine,,51,44
51580,Trépail,4406,Épernay,,51,44
51581,Treslon,4413,Reims,,51,44
51582,Trigny,4413,Reims,,51,44
51583,Trois-Fontaines-l'Abbaye,4427,Vitry-le-François Saint-Dizier,,51,44
51584,Trois-Puits,4413,Reims,,51,44
51585,Troissy,4406,Épernay,,51,44
51586,Unchair,4413,Reims,,51,44
51587,Vadenay,4402,Châlons-en-Champagne,,51,44
51588,Valmy,4402,Châlons-en-Champagne,,51,44
51589,Vanault-le-Châtel,4427,Vitry-le-François Saint-Dizier,,51,44
51590,Vanault-les-Dames,4427,Vitry-le-François Saint-Dizier,,51,44
51591,Vandeuil,4413,Reims,,51,44
51592,Vandières,4406,Épernay,,51,44
51594,Vassimont-et-Chapelaine,4415,Romilly-sur-Seine,,51,44
51595,Vatry,4402,Châlons-en-Champagne,,51,44
51596,Vauchamps,4415,Romilly-sur-Seine,,51,44
51597,Vauciennes,4406,Épernay,,51,44
51598,Vauclerc,4427,Vitry-le-François Saint-Dizier,,51,44
51599,Vaudemange,4402,Châlons-en-Champagne,,51,44
51600,Vaudesincourt,4413,Reims,,51,44
51601,Vavray-le-Grand,4427,Vitry-le-François Saint-Dizier,,51,44
51602,Vavray-le-Petit,4427,Vitry-le-François Saint-Dizier,,51,44
51603,Vélye,4406,Épernay,,51,44
51604,Ventelay,4413,Reims,,51,44
51605,Venteuil,4406,Épernay,,51,44
51607,Verdon,4415,Romilly-sur-Seine,,51,44
51608,Vernancourt,4427,Vitry-le-François Saint-Dizier,,51,44
51609,Verneuil,4406,Épernay,,51,44
51610,Verrières,4402,Châlons-en-Champagne,,51,44
51611,Vert-Toulon,4406,Épernay,,51,44
51612,Blancs-Coteaux,4406,Épernay,,51,44
51613,Verzenay,4413,Reims,,51,44
51614,Verzy,4413,Reims,,51,44
51616,Vésigneul-sur-Marne,4402,Châlons-en-Champagne,,51,44
51617,La Veuve,4402,Châlons-en-Champagne,,51,44
51618,Le Vézier,4415,Romilly-sur-Seine,,51,44
51619,Le Vieil-Dampierre,4402,Châlons-en-Champagne,,51,44
51620,Vienne-la-Ville,4402,Châlons-en-Champagne,,51,44
51621,Vienne-le-Château,4402,Châlons-en-Champagne,,51,44
51622,Ville-Dommange,4413,Reims,,51,44
51623,Ville-en-Selve,4413,Reims,,51,44
51624,Ville-en-Tardenois,4413,Reims,,51,44
51625,Villeneuve-la-Lionne,4415,Romilly-sur-Seine,,51,44
51626,La Villeneuve-lès-Charleville,4415,Romilly-sur-Seine,,51,44
51627,Villeneuve-Renneville-Chevigny,4406,Épernay,,51,44
51628,Villeneuve-Saint-Vistre-et-Villevotte,4415,Romilly-sur-Seine,,51,44
51629,Villers-Allerand,4413,Reims,,51,44
51630,Villers-aux-Bois,4406,Épernay,,51,44
51631,Villers-aux-Nœuds,4413,Reims,,51,44
51632,Villers-en-Argonne,4402,Châlons-en-Champagne,,51,44
51633,Villers-Franqueux,4413,Reims,,51,44
51634,Villers-le-Château,4402,Châlons-en-Champagne,,51,44
51635,Villers-le-Sec,4427,Vitry-le-François Saint-Dizier,,51,44
51636,Villers-Marmery,4413,Reims,,51,44
51638,Villeseneux,4406,Épernay,,51,44
51639,La Ville-sous-Orbais,4406,Épernay,,51,44
51640,Ville-sur-Tourbe,4402,Châlons-en-Champagne,,51,44
51641,Villevenard,4415,Romilly-sur-Seine,,51,44
51642,Villiers-aux-Corneilles,4415,Romilly-sur-Seine,,51,44
51643,Vinay,4406,Épernay,,51,44
51644,Vincelles,4406,Épernay,,51,44
51645,Vindey,4415,Romilly-sur-Seine,,51,44
51646,Virginy,4402,Châlons-en-Champagne,,51,44
51647,Vitry-en-Perthois,4427,Vitry-le-François Saint-Dizier,,51,44
51648,Vitry-la-Ville,4402,Châlons-en-Champagne,,51,44
51649,Vitry-le-François,4427,Vitry-le-François Saint-Dizier,,51,44
51650,Voilemont,4402,Châlons-en-Champagne,,51,44
51652,Vouarces,4415,Romilly-sur-Seine,,51,44
51654,Vouillers,4427,Vitry-le-François Saint-Dizier,,51,44
51655,Vouzy,4406,Épernay,,51,44
51656,Vraux,4402,Châlons-en-Champagne,,51,44
51657,Vrigny,4413,Reims,,51,44
51658,Vroil,4427,Vitry-le-François Saint-Dizier,,51,44
51659,Wargemoulin-Hurlus,4402,Châlons-en-Champagne,,51,44
51660,Warmeriville,4413,Reims,,51,44
51662,Witry-lès-Reims,4413,Reims,,51,44
51663,Magenta,4406,Épernay,,51,44
52001,Ageville,4404,Chaumont,,52,44
52002,Aigremont,4404,Chaumont,,52,44
52003,Aillianville,4404,Chaumont,,52,44
52004,Aingoulaincourt,4427,Vitry-le-François Saint-Dizier,,52,44
52005,Aizanville,4404,Chaumont,,52,44
52006,Allichamps,4427,Vitry-le-François Saint-Dizier,,52,44
52007,Ambonville,4404,Chaumont,,52,44
52008,Andelot-Blancheville,4404,Chaumont,,52,44
52009,Andilly-en-Bassigny,4404,Chaumont,,52,44
52011,Annéville-la-Prairie,4404,Chaumont,,52,44
52012,Annonville,4427,Vitry-le-François Saint-Dizier,,52,44
52013,Anrosey,4404,Chaumont,,52,44
52014,Aprey,4404,Chaumont,,52,44
52015,Arbigny-sous-Varennes,4404,Chaumont,,52,44
52016,Arbot,4404,Chaumont,,52,44
52017,Arc-en-Barrois,4404,Chaumont,,52,44
52019,Arnancourt,4427,Vitry-le-François Saint-Dizier,,52,44
52021,Attancourt,4427,Vitry-le-François Saint-Dizier,,52,44
52022,Aubepierre-sur-Aube,4404,Chaumont,,52,44
52023,Auberive,4404,Chaumont,,52,44
52025,Audeloncourt,4404,Chaumont,,52,44
52027,Aujeurres,4404,Chaumont,,52,44
52028,Aulnoy-sur-Aube,4404,Chaumont,,52,44
52029,Autigny-le-Grand,4427,Vitry-le-François Saint-Dizier,,52,44
52030,Autigny-le-Petit,4427,Vitry-le-François Saint-Dizier,,52,44
52031,Autreville-sur-la-Renne,4404,Chaumont,,52,44
52033,Avrecourt,4404,Chaumont,,52,44
52034,Bailly-aux-Forges,4427,Vitry-le-François Saint-Dizier,,52,44
52035,Baissey,4404,Chaumont,,52,44
52037,Bannes,4404,Chaumont,,52,44
52038,Bassoncourt,4404,Chaumont,,52,44
52039,Baudrecourt,4427,Vitry-le-François Saint-Dizier,,52,44
52040,Bay-sur-Aube,4404,Chaumont,,52,44
52042,Beauchemin,4404,Chaumont,,52,44
52043,Belmont,4404,Chaumont,,52,44
52044,Roches-Bettaincourt,4404,Chaumont,,52,44
52045,Bettancourt-la-Ferrée,4427,Vitry-le-François Saint-Dizier,,52,44
52047,Beurville,4427,Vitry-le-François Saint-Dizier,,52,44
52050,Biesles,4404,Chaumont,,52,44
52051,Bize,4404,Chaumont,,52,44
52053,Blaisy,4404,Chaumont,,52,44
52055,Blécourt,4427,Vitry-le-François Saint-Dizier,,52,44
52056,Blessonville,4404,Chaumont,,52,44
52057,Blumeray,4427,Vitry-le-François Saint-Dizier,,52,44
52058,Bologne,4404,Chaumont,,52,44
52059,Bonnecourt,4404,Chaumont,,52,44
52060,Bourbonne-les-Bains,4404,Chaumont,,52,44
52061,Bourdons-sur-Rognon,4404,Chaumont,,52,44
52062,Bourg,4404,Chaumont,,52,44
52063,Bourg-Sainte-Marie,4404,Chaumont,,52,44
52064,Bourmont-entre-Meuse-et-Mouzon,4404,Chaumont,,52,44
52065,Bouzancourt,4404,Chaumont,,52,44
52066,Brachay,4427,Vitry-le-François Saint-Dizier,,52,44
52067,Brainville-sur-Meuse,4404,Chaumont,,52,44
52069,Braux-le-Châtel,4404,Chaumont,,52,44
52070,Brennes,4404,Chaumont,,52,44
52072,Brethenay,4404,Chaumont,,52,44
52074,Breuvannes-en-Bassigny,4404,Chaumont,,52,44
52075,Briaucourt,4404,Chaumont,,52,44
52076,Bricon,4404,Chaumont,,52,44
52079,Brousseval,4427,Vitry-le-François Saint-Dizier,,52,44
52082,Bugnières,4404,Chaumont,,52,44
52083,Champsevraine,4404,Chaumont,,52,44
52084,Busson,4404,Chaumont,,52,44
52085,Buxières-lès-Clefmont,4404,Chaumont,,52,44
52087,Buxières-lès-Villiers,4404,Chaumont,,52,44
52088,Ceffonds,4427,Vitry-le-François Saint-Dizier,,52,44
52089,Celles-en-Bassigny,4404,Chaumont,,52,44
52090,Celsoy,4404,Chaumont,,52,44
52091,Cerisières,4404,Chaumont,,52,44
52092,Chalancey,4404,Chaumont,,52,44
52093,Chalindrey,4404,Chaumont,,52,44
52094,Vals-des-Tilles,4404,Chaumont,,52,44
52095,Chalvraines,4404,Chaumont,,52,44
52097,Chambroncourt,4404,Chaumont,,52,44
52099,Chamouilley,4427,Vitry-le-François Saint-Dizier,,52,44
52101,Champigneulles-en-Bassigny,4404,Chaumont,,52,44
52102,Champigny-lès-Langres,4404,Chaumont,,52,44
52103,Champigny-sous-Varennes,4404,Chaumont,,52,44
52104,Chancenay,4427,Vitry-le-François Saint-Dizier,,52,44
52105,Changey,4404,Chaumont,,52,44
52106,Chanoy,4404,Chaumont,,52,44
52107,Chantraines,4404,Chaumont,,52,44
52108,Charmes,4404,Chaumont,,52,44
52109,Charmes-en-l'Angle,4427,Vitry-le-François Saint-Dizier,,52,44
52110,Charmes-la-Grande,4427,Vitry-le-François Saint-Dizier,,52,44
52113,Chassigny,4404,Chaumont,,52,44
52114,Châteauvillain,4404,Chaumont,,52,44
52115,Chatenay-Mâcheron,4404,Chaumont,,52,44
52116,Chatenay-Vaudin,4404,Chaumont,,52,44
52118,Chatonrupt-Sommermont,4427,Vitry-le-François Saint-Dizier,,52,44
52119,Chaudenay,4404,Chaumont,,52,44
52120,Chauffourt,4404,Chaumont,,52,44
52121,Chaumont,4404,Chaumont,,52,44
52122,Chaumont-la-Ville,4404,Chaumont,,52,44
52123,Chevillon,4427,Vitry-le-François Saint-Dizier,,52,44
52124,Chézeaux,4404,Chaumont,,52,44
52125,Chamarandes-Choignes,4404,Chaumont,,52,44
52126,Choilley-Dardenay,4404,Chaumont,,52,44
52127,Choiseul,4404,Chaumont,,52,44
52128,Cirey-lès-Mareilles,4404,Chaumont,,52,44
52129,Cirey-sur-Blaise,4427,Vitry-le-François Saint-Dizier,,52,44
52130,Cirfontaines-en-Azois,4404,Chaumont,,52,44
52131,Cirfontaines-en-Ornois,4427,Vitry-le-François Saint-Dizier,,52,44
52132,Clefmont,4404,Chaumont,,52,44
52133,Clinchamp,4404,Chaumont,,52,44
52134,Cohons,4404,Chaumont,,52,44
52135,Coiffy-le-Bas,4404,Chaumont,,52,44
52136,Coiffy-le-Haut,4404,Chaumont,,52,44
52137,Colmier-le-Bas,4404,Chaumont,,52,44
52138,Colmier-le-Haut,4404,Chaumont,,52,44
52140,Colombey les Deux Églises,4404,Chaumont,,52,44
52141,Condes,4404,Chaumont,,52,44
52142,Consigny,4404,Chaumont,,52,44
52145,Coublanc,4404,Chaumont,,52,44
52146,Coupray,4404,Chaumont,,52,44
52147,Courcelles-en-Montagne,4404,Chaumont,,52,44
52149,Courcelles-sur-Blaise,4427,Vitry-le-François Saint-Dizier,,52,44
52151,Cour-l'Évêque,4404,Chaumont,,52,44
52155,Culmont,4404,Chaumont,,52,44
52156,Curel,4427,Vitry-le-François Saint-Dizier,,52,44
52157,Curmont,4404,Chaumont,,52,44
52158,Cusey,4404,Chaumont,,52,44
52159,Cuves,4404,Chaumont,,52,44
52160,Daillancourt,4404,Chaumont,,52,44
52161,Daillecourt,4404,Chaumont,,52,44
52162,Dammartin-sur-Meuse,4404,Chaumont,,52,44
52163,Dampierre,4404,Chaumont,,52,44
52164,Damrémont,4404,Chaumont,,52,44
52165,Dancevoir,4404,Chaumont,,52,44
52167,Darmannes,4404,Chaumont,,52,44
52168,Dinteville,4404,Chaumont,,52,44
52169,Domblain,4427,Vitry-le-François Saint-Dizier,,52,44
52170,Dommarien,4404,Chaumont,,52,44
52171,Dommartin-le-Franc,4427,Vitry-le-François Saint-Dizier,,52,44
52172,Dommartin-le-Saint-Père,4427,Vitry-le-François Saint-Dizier,,52,44
52173,Domremy-Landéville,4404,Chaumont,,52,44
52174,Doncourt-sur-Meuse,4404,Chaumont,,52,44
52175,Donjeux,4427,Vitry-le-François Saint-Dizier,,52,44
52177,Doulaincourt-Saucourt,4404,Chaumont,,52,44
52178,Doulevant-le-Château,4427,Vitry-le-François Saint-Dizier,,52,44
52179,Doulevant-le-Petit,4427,Vitry-le-François Saint-Dizier,,52,44
52181,Échenay,4427,Vitry-le-François Saint-Dizier,,52,44
52182,Éclaron-Braucourt-Sainte-Livière,4427,Vitry-le-François Saint-Dizier,,52,44
52183,Ecot-la-Combe,4404,Chaumont,,52,44
52184,Effincourt,4427,Vitry-le-François Saint-Dizier,,52,44
52185,Enfonvelle,4404,Chaumont,,52,44
52187,Épizon,4404,Chaumont,,52,44
52189,Le Val-d'Esnoms,4404,Chaumont,,52,44
52190,Esnouveaux,4404,Chaumont,,52,44
52193,Euffigneix,4404,Chaumont,,52,44
52194,Eurville-Bienville,4427,Vitry-le-François Saint-Dizier,,52,44
52195,Farincourt,4404,Chaumont,,52,44
52196,Faverolles,4404,Chaumont,,52,44
52197,Fayl-Billot,4404,Chaumont,,52,44
52198,Fays,4427,Vitry-le-François Saint-Dizier,,52,44
52199,Ferrière-et-Lafolie,4427,Vitry-le-François Saint-Dizier,,52,44
52200,Flagey,4404,Chaumont,,52,44
52201,Flammerécourt,4427,Vitry-le-François Saint-Dizier,,52,44
52203,Fontaines-sur-Marne,4427,Vitry-le-François Saint-Dizier,,52,44
52204,Forcey,4404,Chaumont,,52,44
52205,Foulain,4404,Chaumont,,52,44
52206,Frampas,4427,Vitry-le-François Saint-Dizier,,52,44
52207,Frécourt,4404,Chaumont,,52,44
52208,Fresnes-sur-Apance,4404,Chaumont,,52,44
52211,Froncles,4404,Chaumont,,52,44
52212,Fronville,4427,Vitry-le-François Saint-Dizier,,52,44
52213,Genevrières,4404,Chaumont,,52,44
52214,La Genevroye,4404,Chaumont,,52,44
52216,Germaines,4404,Chaumont,,52,44
52217,Germainvilliers,4404,Chaumont,,52,44
52218,Germay,4427,Vitry-le-François Saint-Dizier,,52,44
52219,Germisay,4427,Vitry-le-François Saint-Dizier,,52,44
52220,Giey-sur-Aujon,4404,Chaumont,,52,44
52221,Gillancourt,4404,Chaumont,,52,44
52222,Gillaumé,4427,Vitry-le-François Saint-Dizier,,52,44
52223,Gilley,4404,Chaumont,,52,44
52227,Graffigny-Chemin,4404,Chaumont,,52,44
52228,Grandchamp,4404,Chaumont,,52,44
52229,Grenant,4404,Chaumont,,52,44
52230,Gudmont-Villiers,4427,Vitry-le-François Saint-Dizier,,52,44
52231,Guindrecourt-aux-Ormes,4427,Vitry-le-François Saint-Dizier,,52,44
52232,Guindrecourt-sur-Blaise,4404,Chaumont,,52,44
52233,Guyonvelle,4404,Chaumont,,52,44
52234,Hâcourt,4404,Chaumont,,52,44
52235,Hallignicourt,4427,Vitry-le-François Saint-Dizier,,52,44
52237,Harréville-les-Chanteurs,4404,Chaumont,,52,44
52240,Heuilley-le-Grand,4404,Chaumont,,52,44
52242,Haute-Amance,4404,Chaumont,,52,44
52243,Huilliécourt,4404,Chaumont,,52,44
52244,Humbécourt,4427,Vitry-le-François Saint-Dizier,,52,44
52245,Humberville,4404,Chaumont,,52,44
52246,Humes-Jorquenay,4404,Chaumont,,52,44
52247,Illoud,4404,Chaumont,,52,44
52248,Is-en-Bassigny,4404,Chaumont,,52,44
52249,Isômes,4404,Chaumont,,52,44
52250,Joinville,4427,Vitry-le-François Saint-Dizier,,52,44
52251,Jonchery,4404,Chaumont,,52,44
52253,Juzennecourt,4404,Chaumont,,52,44
52254,Lachapelle-en-Blaisy,4404,Chaumont,,52,44
52256,Lafauche,4404,Chaumont,,52,44
52257,Laferté-sur-Amance,4404,Chaumont,,52,44
52258,Laferté-sur-Aube,4404,Chaumont,,52,44
52260,Lamancine,4404,Chaumont,,52,44
52264,Laneuvelle,4404,Chaumont,,52,44
52265,Bayard-sur-Marne,4427,Vitry-le-François Saint-Dizier,,52,44
52266,Laneuville-à-Rémy,4427,Vitry-le-François Saint-Dizier,,52,44
52267,Laneuville-au-Pont,4427,Vitry-le-François Saint-Dizier,,52,44
52269,Langres,4404,Chaumont,,52,44
52271,Lanques-sur-Rognon,4404,Chaumont,,52,44
52272,Lanty-sur-Aube,4404,Chaumont,,52,44
52273,Larivière-Arnoncourt,4404,Chaumont,,52,44
52274,Latrecey-Ormoy-sur-Aube,4404,Chaumont,,52,44
52275,Lavernoy,4404,Chaumont,,52,44
52276,Laville-aux-Bois,4404,Chaumont,,52,44
52277,Lavilleneuve,4404,Chaumont,,52,44
52278,Lavilleneuve-au-Roi,4404,Chaumont,,52,44
52280,Lecey,4404,Chaumont,,52,44
52282,Leffonds,4404,Chaumont,,52,44
52284,Leschères-sur-le-Blaiseron,4427,Vitry-le-François Saint-Dizier,,52,44
52285,Leuchey,4404,Chaumont,,52,44
52286,Leurville,4404,Chaumont,,52,44
52287,Levécourt,4404,Chaumont,,52,44
52288,Lezéville,4427,Vitry-le-François Saint-Dizier,,52,44
52289,Liffol-le-Petit,4404,Chaumont,,52,44
52290,Les Loges,4404,Chaumont,,52,44
52291,Longchamp,4404,Chaumont,,52,44
52292,Longeau-Percey,4404,Chaumont,,52,44
52294,Louvemont,4427,Vitry-le-François Saint-Dizier,,52,44
52295,Louvières,4404,Chaumont,,52,44
52297,Luzy-sur-Marne,4404,Chaumont,,52,44
52298,Maâtz,4404,Chaumont,,52,44
52300,Magneux,4427,Vitry-le-François Saint-Dizier,,52,44
52301,Maisoncelles,4404,Chaumont,,52,44
52302,Maizières,4427,Vitry-le-François Saint-Dizier,,52,44
52303,Maizières-sur-Amance,4404,Chaumont,,52,44
52304,Malaincourt-sur-Meuse,4404,Chaumont,,52,44
52305,Mandres-la-Côte,4404,Chaumont,,52,44
52306,Manois,4404,Chaumont,,52,44
52307,Marac,4404,Chaumont,,52,44
52308,Maranville,4404,Chaumont,,52,44
52310,Marbéville,4404,Chaumont,,52,44
52311,Marcilly-en-Bassigny,4404,Chaumont,,52,44
52312,Mardor,4404,Chaumont,,52,44
52313,Mareilles,4404,Chaumont,,52,44
52315,Marnay-sur-Marne,4404,Chaumont,,52,44
52316,Mathons,4427,Vitry-le-François Saint-Dizier,,52,44
52318,Melay,4404,Chaumont,,52,44
52319,Mennouveaux,4404,Chaumont,,52,44
52320,Merrey,4404,Chaumont,,52,44
52321,Mertrud,4427,Vitry-le-François Saint-Dizier,,52,44
52322,Meures,4404,Chaumont,,52,44
52325,Millières,4404,Chaumont,,52,44
52326,Mirbel,4404,Chaumont,,52,44
52327,Moëslains,4427,Vitry-le-François Saint-Dizier,,52,44
52328,Montcharvot,4404,Chaumont,,52,44
52330,Montheries,4404,Chaumont,,52,44
52331,La Porte du Der,4427,Vitry-le-François Saint-Dizier,,52,44
52332,Val-de-Meuse,4404,Chaumont,,52,44
52335,Montot-sur-Rognon,4404,Chaumont,,52,44
52336,Montreuil-sur-Blaise,4427,Vitry-le-François Saint-Dizier,,52,44
52337,Montreuil-sur-Thonnance,4427,Vitry-le-François Saint-Dizier,,52,44
52341,Morancourt,4427,Vitry-le-François Saint-Dizier,,52,44
52342,Morionvilliers,4404,Chaumont,,52,44
52344,Mouilleron,4404,Chaumont,,52,44
52346,Mussey-sur-Marne,4427,Vitry-le-François Saint-Dizier,,52,44
52347,Narcy,4427,Vitry-le-François Saint-Dizier,,52,44
52348,Neuilly-l'Évêque,4404,Chaumont,,52,44
52349,Neuilly-sur-Suize,4404,Chaumont,,52,44
52350,Neuvelle-lès-Voisey,4404,Chaumont,,52,44
52352,Ninville,4404,Chaumont,,52,44
52353,Nogent,4404,Chaumont,,52,44
52354,Noidant-Chatenoy,4404,Chaumont,,52,44
52355,Noidant-le-Rocheux,4404,Chaumont,,52,44
52356,Nomécourt,4427,Vitry-le-François Saint-Dizier,,52,44
52357,Noncourt-sur-le-Rongeant,4427,Vitry-le-François Saint-Dizier,,52,44
52358,Noyers,4404,Chaumont,,52,44
52359,Nully,4427,Vitry-le-François Saint-Dizier,,52,44
52360,Occey,4404,Chaumont,,52,44
52362,Orbigny-au-Mont,4404,Chaumont,,52,44
52363,Orbigny-au-Val,4404,Chaumont,,52,44
52364,Orcevaux,4404,Chaumont,,52,44
52365,Orges,4404,Chaumont,,52,44
52366,Ormancey,4404,Chaumont,,52,44
52367,Ormoy-lès-Sexfontaines,4404,Chaumont,,52,44
52369,Orquevaux,4404,Chaumont,,52,44
52370,Osne-le-Val,4427,Vitry-le-François Saint-Dizier,,52,44
52371,Oudincourt,4404,Chaumont,,52,44
52372,Outremécourt,4404,Chaumont,,52,44
52373,Ozières,4404,Chaumont,,52,44
52374,Le Pailly,4404,Chaumont,,52,44
52375,Palaiseul,4404,Chaumont,,52,44
52376,Pansey,4427,Vitry-le-François Saint-Dizier,,52,44
52377,Parnoy-en-Bassigny,4404,Chaumont,,52,44
52378,Paroy-sur-Saulx,4427,Vitry-le-François Saint-Dizier,,52,44
52380,Peigney,4404,Chaumont,,52,44
52383,Perrancey-les-Vieux-Moulins,4404,Chaumont,,52,44
52384,Perrogney-les-Fontaines,4404,Chaumont,,52,44
52385,Perrusse,4404,Chaumont,,52,44
52386,Perthes,4427,Vitry-le-François Saint-Dizier,,52,44
52388,Pierremont-sur-Amance,4404,Chaumont,,52,44
52390,Pisseloup,4404,Chaumont,,52,44
52391,Planrupt,4427,Vitry-le-François Saint-Dizier,,52,44
52392,Plesnoy,4404,Chaumont,,52,44
52393,Poinsenot,4404,Chaumont,,52,44
52394,Poinson-lès-Fayl,4404,Chaumont,,52,44
52395,Poinson-lès-Grancey,4404,Chaumont,,52,44
52396,Poinson-lès-Nogent,4404,Chaumont,,52,44
52397,Poiseul,4404,Chaumont,,52,44
52398,Poissons,4427,Vitry-le-François Saint-Dizier,,52,44
52399,Pont-la-Ville,4404,Chaumont,,52,44
52400,Le Châtelet-sur-Meuse,4404,Chaumont,,52,44
52401,Poulangy,4404,Chaumont,,52,44
52403,Praslay,4404,Chaumont,,52,44
52405,Le Montsaugeonnais,4404,Chaumont,,52,44
52406,Pressigny,4404,Chaumont,,52,44
52407,Prez-sous-Lafauche,4404,Chaumont,,52,44
52411,Rives Dervoises,4427,Vitry-le-François Saint-Dizier,,52,44
52413,Rachecourt-Suzémont,4427,Vitry-le-François Saint-Dizier,,52,44
52414,Rachecourt-sur-Marne,4427,Vitry-le-François Saint-Dizier,,52,44
52415,Rançonnières,4404,Chaumont,,52,44
52416,Rangecourt,4404,Chaumont,,52,44
52419,Rennepont,4404,Chaumont,,52,44
52420,Reynel,4404,Chaumont,,52,44
52421,Riaucourt,4404,Chaumont,,52,44
52422,Richebourg,4404,Chaumont,,52,44
52423,Rimaucourt,4404,Chaumont,,52,44
52424,Rivières-le-Bois,4404,Chaumont,,52,44
52425,Rivière-les-Fosses,4404,Chaumont,,52,44
52426,Rizaucourt-Buchey,4404,Chaumont,,52,44
52428,Rochefort-sur-la-Côte,4404,Chaumont,,52,44
52429,Roches-sur-Marne,4427,Vitry-le-François Saint-Dizier,,52,44
52431,Rochetaillée,4404,Chaumont,,52,44
52432,Rolampont,4404,Chaumont,,52,44
52433,Romain-sur-Meuse,4404,Chaumont,,52,44
52436,Rouécourt,4404,Chaumont,,52,44
52437,Rouelles,4404,Chaumont,,52,44
52438,Rougeux,4404,Chaumont,,52,44
52439,Rouvres-sur-Aube,4404,Chaumont,,52,44
52440,Rouvroy-sur-Marne,4427,Vitry-le-François Saint-Dizier,,52,44
52442,Rupt,4427,Vitry-le-François Saint-Dizier,,52,44
52443,Sailly,4427,Vitry-le-François Saint-Dizier,,52,44
52444,Saint-Blin,4404,Chaumont,,52,44
52445,Saint-Broingt-le-Bois,4404,Chaumont,,52,44
52446,Saint-Broingt-les-Fosses,4404,Chaumont,,52,44
52447,Saint-Ciergues,4404,Chaumont,,52,44
52448,Saint-Dizier,4427,Vitry-le-François Saint-Dizier,,52,44
52449,Saints-Geosmes,4404,Chaumont,,52,44
52450,Saint-Loup-sur-Aujon,4404,Chaumont,,52,44
52452,Saint-Martin-lès-Langres,4404,Chaumont,,52,44
52453,Saint-Maurice,4404,Chaumont,,52,44
52455,Saint-Thiébault,4404,Chaumont,,52,44
52456,Saint-Urbain-Maconcourt,4427,Vitry-le-François Saint-Dizier,,52,44
52457,Saint-Vallier-sur-Marne,4404,Chaumont,,52,44
52459,Sarcey,4404,Chaumont,,52,44
52461,Sarrey,4404,Chaumont,,52,44
52463,Saudron,4427,Vitry-le-François Saint-Dizier,,52,44
52464,Saulles,4404,Chaumont,,52,44
52465,Saulxures,4404,Chaumont,,52,44
52467,Savigny,4404,Chaumont,,52,44
52468,Semilly,4404,Chaumont,,52,44
52469,Semoutiers-Montsaon,4404,Chaumont,,52,44
52470,Serqueux,4404,Chaumont,,52,44
52472,Sexfontaines,4404,Chaumont,,52,44
52473,Signéville,4404,Chaumont,,52,44
52474,Silvarouvres,4404,Chaumont,,52,44
52475,Sommancourt,4427,Vitry-le-François Saint-Dizier,,52,44
52476,Sommerécourt,4404,Chaumont,,52,44
52479,Sommevoire,4427,Vitry-le-François Saint-Dizier,,52,44
52480,Soncourt-sur-Marne,4404,Chaumont,,52,44
52482,Soulaucourt-sur-Mouzon,4404,Chaumont,,52,44
52483,Soyers,4404,Chaumont,,52,44
52484,Suzannecourt,4427,Vitry-le-François Saint-Dizier,,52,44
52486,Ternat,4404,Chaumont,,52,44
52487,Thilleux,4427,Vitry-le-François Saint-Dizier,,52,44
52488,Thivet,4404,Chaumont,,52,44
52489,Thol-lès-Millières,4404,Chaumont,,52,44
52490,Thonnance-lès-Joinville,4427,Vitry-le-François Saint-Dizier,,52,44
52491,Thonnance-les-Moulins,4427,Vitry-le-François Saint-Dizier,,52,44
