commune_id,territoire_id,territoire_libelle,territoire_libelle_complet,departement_id
01242,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01243,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01244,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01245,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01246,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01247,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01248,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01249,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01250,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01252,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01254,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01255,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01257,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01258,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01259,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01260,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01261,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01262,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01263,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01264,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01265,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01266,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01267,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01268,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01269,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01272,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01273,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01274,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01275,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01276,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01277,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01279,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01280,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01281,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01282,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01283,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01284,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01285,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01286,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01288,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01289,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01290,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01291,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01293,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01294,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01295,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01296,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01297,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01298,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01299,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01301,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01302,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01303,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01304,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01305,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01306,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01307,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01308,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01309,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01310,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01311,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01313,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01314,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01317,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01318,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01319,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01320,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01321,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01322,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01323,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01325,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01328,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01329,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01330,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01331,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01332,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01333,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01334,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01335,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01336,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01337,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01338,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01339,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01342,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01343,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01344,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01345,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01346,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01347,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01348,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01349,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01350,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01351,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01352,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01353,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01354,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01355,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01356,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01357,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01358,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01359,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01360,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01361,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01362,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01363,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01364,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01365,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01366,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01367,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01368,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01369,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01370,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01371,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01372,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01373,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01374,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01375,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01376,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01378,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01379,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01380,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01381,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01382,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01383,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01384,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01385,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01386,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01387,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01388,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01389,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01390,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01391,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01392,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01393,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01396,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01397,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01398,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01399,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01400,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01401,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01402,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01403,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01404,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01405,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01406,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01407,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01408,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01410,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01411,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01412,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01415,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01416,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01418,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01419,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01420,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01421,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01422,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01423,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01424,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01425,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01426,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01427,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01428,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01429,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01430,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01431,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01432,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01433,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01434,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01435,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01436,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01437,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01439,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01441,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01443,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01444,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01445,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01446,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01447,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01448,CLPE01004,ZONE 4 HBA PAYS DE GEX,HAUT BUGEY AGGLOMÉRATION - VALSERHÔNE - PAYS DE GEX,01
01449,CLPE01002,ZONE 2 DOMBES COTIERE,DOMBES - SAÔNE - CÔTIÈRE,01
01450,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01451,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
01452,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01453,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01454,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01456,CLPE01003,ZONE 3 CCPA BSUD RAPC,PLAINE DE L’AIN - BUGEY SUD - RIVES DE LAIN PAYS DU CERDON,01
01457,CLPE01001,ZONE 1 GBA BRESSE VEYLE,GRAND BOURG AGGLOMÉRATION - BRESSE - VEYLE,01
02001,CLPE02002,LAON,LAON,02
02002,CLPE02002,LAON,LAON,02
02003,CLPE02004,SOISSONS,SOISSONS,02
02004,CLPE02002,LAON,LAON,02
02005,CLPE02002,LAON,LAON,02
02006,CLPE02005,VERVINS,VERVINS,02
02007,CLPE02002,LAON,LAON,02
02008,CLPE02004,SOISSONS,SOISSONS,02
02009,CLPE02003,SAINT-QUENTIN,SAINT-QUENTIN,02
02010,CLPE02004,SOISSONS,SOISSONS,02
02011,CLPE02004,SOISSONS,SOISSONS,02
02012,CLPE02004,SOISSONS,SOISSONS,02
02013,CLPE02002,LAON,LAON,02
02014,CLPE02002,LAON,LAON,02
02015,CLPE02004,SOISSONS,SOISSONS,02
02016,CLPE02002,LAON,LAON,02
02017,CLPE02002,LAON,LAON,02
02018,CLPE02002,LAON,LAON,02
02019,CLPE02003,SAINT-QUENTIN,SAINT-QUENTIN,02
02020,CLPE02005,VERVINS,VERVINS,02
02021,CLPE02005,VERVINS,VERVINS,02
02022,CLPE02004,SOISSONS,SOISSONS,02
02023,CLPE02001,CHÂTEAU-THIERRY,CHÂTEAU-THIERRY,02
02024,CLPE02002,LAON,LAON,02
02025,CLPE02003,SAINT-QUENTIN,SAINT-QUENTIN,02
02027,CLPE02002,LAON,LAON,02
02028,CLPE02002,LAON,LAON,02
02029,CLPE02003,SAINT-QUENTIN,SAINT-QUENTIN,02
02030,CLPE02003,SAINT-QUENTIN,SAINT-QUENTIN,02
02031,CLPE02005,VERVINS,VERVINS,02
02032,CLPE02003,SAINT-QUENTIN,SAINT-QUENTIN,02
02033,CLPE02002,LAON,LAON,02
02034,CLPE02004,SOISSONS,SOISSONS,02
02035,CLPE02005,VERVINS,VERVINS,02
02036,CLPE02004,SOISSONS,SOISSONS,02
02037,CLPE02002,LAON,LAON,02
02038,CLPE02005,VERVINS,VERVINS,02
02039,CLPE02002,LAON,LAON,02
02040,CLPE02005,VERVINS,VERVINS,02
02041,CLPE02002,LAON,LAON,02
02042,CLPE02001,CHÂTEAU-THIERRY,CHÂTEAU-THIERRY,02
02043,CLPE02004,SOISSONS,SOISSONS,02
02044,CLPE02005,VERVINS,VERVINS,02
02046,CLPE02002,LAON,LAON,02
02047,CLPE02002,LAON,LAON,02
02048,CLPE02002,LAON,LAON,02
02049,CLPE02002,LAON,LAON,02
02050,CLPE02005,VERVINS,VERVINS,02
02051,CLPE02001,CHÂTEAU-THIERRY,CHÂTEAU-THIERRY,02
02052,CLPE02002,LAON,LAON,02
02053,CLPE02001,CHÂTEAU-THIERRY,CHÂTEAU-THIERRY,02
02054,CLPE02004,SOISSONS,SOISSONS,02
02055,CLPE02005,VERVINS,VERVINS,02
02056,CLPE02002,LAON,LAON,02
02057,CLPE02003,SAINT-QUENTIN,SAINT-QUENTIN,02
02058,CLPE02002,LAON,LAON,02
02059,CLPE02002,LAON,LAON,02
02060,CLPE02003,SAINT-QUENTIN,SAINT-QUENTIN,02
02061,CLPE02003,SAINT-QUENTIN,SAINT-QUENTIN,02
02062,CLPE02001,CHÂTEAU-THIERRY,CHÂTEAU-THIERRY,02
