code_insee,libelle_commune,code_dept,code_region,code_epci,nature_epci,code_arrondissement,code_canton_ville,code_zone_emploi
51210,Dizy,51,44,245100615,CC,512,5107,4406
51211,Dommartin-Dampierre,51,44,200042703,CC,511,5101,4402
51212,Dommartin-Lettrée,51,44,200066876,CA,511,5105,4402
51213,Dommartin-sous-Hans,51,44,200042703,CC,511,5101,4402
51214,Dommartin-Varimont,51,44,200042703,CC,511,5101,4402
51215,Dompremy,51,44,200042992,CC,514,5120,4427
51216,Dontrien,51,44,200067213,CU,513,5110,4413
51217,Dormans,51,44,200066850,CC,512,5106,4406
51218,Val-de-Vière,51,44,200067379,CC,514,5120,4427
51219,Drosnay,51,44,200042992,CC,514,5120,4427
51220,Drouilly,51,44,200034718,CC,514,5123,4427
51222,Éclaires,51,44,200042703,CC,511,5101,4402
51223,Écollemont,51,44,200042992,CC,514,5120,4427
51224,Écriennes,51,44,200042992,CC,514,5120,4427
51225,Écueil,51,44,200067213,CU,513,5109,4413
51226,Écury-le-Repos,51,44,200067684,CA,512,5122,4406
51227,Écury-sur-Coole,51,44,200043438,CC,511,5105,4402
51228,Élise-Daucourt,51,44,200042703,CC,511,5101,4402
51229,Épense,51,44,200042703,CC,511,5101,4402
51230,Épernay,51,44,200067684,CA,512,5198,4406
51231,L'Épine,51,44,200066876,CA,511,5105,4402
51232,Époye,51,44,200067213,CU,513,5110,4413
51233,Escardes,51,44,200066835,CC,512,5121,4415
51234,Esclavolles-Lurey,51,44,200066835,CC,512,5122,4415
51235,Les Essarts-lès-Sézanne,51,44,200066835,CC,512,5121,4415
51236,Les Essarts-le-Vicomte,51,44,200066835,CC,512,5121,4415
51237,Esternay,51,44,200066835,CC,512,5121,4415
51238,Étoges,51,44,200066850,CC,512,5106,4406
51239,Étréchy,51,44,200067684,CA,512,5122,4406
51240,Étrepy,51,44,200067379,CC,514,5120,4427
51241,Euvy,51,44,245100979,CC,512,5122,4415
51242,Fagnières,51,44,200066876,CA,511,5103,4402
51243,Faux-Fresnay,51,44,245100979,CC,512,5122,4415
51244,Faux-Vésigneul,51,44,200043438,CC,511,5105,4402
51245,Faverolles-et-Coëmy,51,44,200067213,CU,513,5109,4413
51246,Favresse,51,44,200042992,CC,514,5120,4427
51247,Fèrebrianges,51,44,200066850,CC,512,5106,4406
51248,Fère-Champenoise,51,44,245100979,CC,512,5122,4415
51249,Festigny,51,44,200066850,CC,512,5106,4406
51250,Fismes,51,44,200067213,CU,513,5109,4413
51251,Flavigny,51,44,200067684,CA,512,5108,4406
51252,Fleury-la-Rivière,51,44,200066850,CC,512,5106,4406
51253,Florent-en-Argonne,51,44,200042703,CC,511,5101,4402
51254,Fontaine-Denis-Nuisy,51,44,200066835,CC,512,5121,4415
51255,Fontaine-en-Dormois,51,44,200042703,CC,511,5101,4402
51256,Fontaine-sur-Ay,51,44,245100615,CC,512,5107,4406
51258,La Forestière,51,44,200066835,CC,512,5121,4415
51259,Francheville,51,44,200043438,CC,511,5105,4402
51260,Le Fresne,51,44,200043438,CC,511,5105,4402
51262,Frignicourt,51,44,200034718,CC,514,5123,4427
51263,Fromentières,51,44,245100888,CC,512,5121,4415
51264,Le Gault-Soigny,51,44,245100888,CC,512,5121,4415
51265,Gaye,51,44,200066835,CC,512,5121,4415
51266,Germaine,51,44,245100615,CC,512,5107,4406
51267,Germigny,51,44,200067213,CU,513,5109,4413
51268,Germinon,51,44,200067684,CA,512,5122,4406
51269,Giffaumont-Champaubert,51,44,200042992,CC,514,5120,4427
51270,Gigny-Bussy,51,44,200042992,CC,514,5120,4427
51272,Givry-en-Argonne,51,44,200042703,CC,511,5101,4402
51273,Givry-lès-Loisy,51,44,200067684,CA,512,5122,4406
51274,Gizaucourt,51,44,200042703,CC,511,5101,4402
51275,Glannes,51,44,200034718,CC,514,5123,4427
51276,Gourgançon,51,44,245100979,CC,512,5122,4415
51277,Sainte-Marie-du-Lac-Nuisement,51,44,200042992,CC,514,5120,4427
51278,Les Grandes-Loges,51,44,200066876,CA,511,5104,4402
51279,Granges-sur-Aube,51,44,200066835,CC,512,5122,4415
51280,Gratreuil,51,44,200042703,CC,511,5101,4402
51281,Grauves,51,44,200067684,CA,512,5108,4406
51282,Gueux,51,44,200067213,CU,513,5109,4413
51283,Hans,51,44,200042703,CC,511,5101,4402
51284,Haussignémont,51,44,200042992,CC,514,5120,4427
51285,Haussimont,51,44,200066876,CA,511,5105,4402
51286,Hauteville,51,44,200068666,CA,514,5120,4427
51287,Hautvillers,51,44,245100615,CC,512,5107,4406
51288,Heiltz-le-Hutier,51,44,200042992,CC,514,5120,4427
51289,Heiltz-le-Maurupt,51,44,200067379,CC,514,5120,4427
51290,Heiltz-l'Évêque,51,44,200067379,CC,514,5120,4427
51291,Hermonville,51,44,200067213,CU,513,5102,4413
51292,Herpont,51,44,200042703,CC,511,5101,4402
51293,Heutrégiville,51,44,200067213,CU,513,5102,4413
51294,Hourges,51,44,200067213,CU,513,5109,4413
51295,Huiron,51,44,200034718,CC,514,5123,4427
51296,Humbauville,51,44,200034718,CC,514,5123,4427
51298,Igny-Comblizy,51,44,200066850,CC,512,5106,4406
51299,Isles-sur-Suippe,51,44,200067213,CU,513,5102,4413
51300,Isle-sur-Marne,51,44,200042992,CC,514,5120,4427
51301,Isse,51,44,200066876,CA,511,5104,4402
51302,Les Istres-et-Bury,51,44,200067684,CA,512,5108,4406
51303,Jâlons,51,44,200066876,CA,511,5104,4402
51304,Janvilliers,51,44,245100888,CC,512,5121,4415
51305,Janvry,51,44,200067213,CU,513,5109,4413
51306,Joiselle,51,44,200066835,CC,512,5121,4415
51307,Jonchery-sur-Suippe,51,44,200042620,CC,511,5101,4402
51308,Jonchery-sur-Vesle,51,44,200067213,CU,513,5109,4413
51309,Jonquery,51,44,200067213,CU,513,5106,4413
51310,Jouy-lès-Reims,51,44,200067213,CU,513,5109,4413
51311,Jussecourt-Minecourt,51,44,200067379,CC,514,5120,4427
51312,Juvigny,51,44,200066876,CA,511,5104,4402
51313,Lachy,51,44,200066835,CC,512,5121,4415
51314,Lagery,51,44,200067213,CU,513,5106,4413
51315,Landricourt,51,44,200068666,CA,514,5120,4427
51316,Larzicourt,51,44,200042992,CC,514,5120,4427
51317,Laval-sur-Tourbe,51,44,200042620,CC,511,5101,4402
51318,Lavannes,51,44,200067213,CU,513,5102,4413
51319,Lenharrée,51,44,200066876,CA,511,5105,4415
51320,Leuvrigny,51,44,200066850,CC,512,5106,4406
51321,Lhéry,51,44,200067213,CU,513,5106,4413
51322,Lignon,51,44,200034718,CC,514,5123,4427
51323,Linthelles,51,44,200066835,CC,512,5121,4415
51324,Linthes,51,44,200066835,CC,512,5121,4415
51325,Lisse-en-Champagne,51,44,200067379,CC,514,5120,4427
51326,Livry-Louvercy,51,44,200066876,CA,511,5110,4402
51327,Loisy-en-Brie,51,44,200067684,CA,512,5122,4406
51328,Loisy-sur-Marne,51,44,200034718,CC,514,5123,4427
51329,Loivre,51,44,200067213,CU,513,5102,4413
51333,Ludes,51,44,200067213,CU,513,5110,4413
51334,Luxémont-et-Villotte,51,44,200042992,CC,514,5120,4427
51336,Maffrécourt,51,44,200042703,CC,511,5101,4402
51337,Magneux,51,44,200067213,CU,513,5109,4413
51338,Mailly-Champagne,51,44,200067213,CU,513,5110,4413
51339,Mairy-sur-Marne,51,44,200043438,CC,511,5105,4402
51340,Maisons-en-Champagne,51,44,200034718,CC,514,5123,4427
51341,Malmy,51,44,200042703,CC,511,5101,4402
51342,Mancy,51,44,200067684,CA,512,5108,4406
51343,Marcilly-sur-Seine,51,44,200066835,CC,512,5122,4415
51344,Mardeuil,51,44,200067684,CA,512,5107,4406
51345,Mareuil-en-Brie,51,44,200066850,CC,512,5106,4406
51346,Mareuil-le-Port,51,44,200066850,CC,512,5106,4406
51348,Marfaux,51,44,200067213,CU,513,5106,4413
51349,Margerie-Hancourt,51,44,200034718,CC,514,5123,4427
51350,Margny,51,44,245100888,CC,512,5106,4415
51351,Marigny,51,44,245100979,CC,512,5122,4415
51352,Marolles,51,44,200034718,CC,514,5123,4427
51353,Marsangis,51,44,200066835,CC,512,5122,4415
51354,Marson,51,44,200043438,CC,511,5105,4402
51355,Massiges,51,44,200042703,CC,511,5101,4402
51356,Matignicourt-Goncourt,51,44,200042992,CC,514,5120,4427
51357,Matougues,51,44,200066876,CA,511,5104,4402
51358,Maurupt-le-Montois,51,44,200068666,CA,514,5120,4427
51359,Mécringes,51,44,245100888,CC,512,5121,4415
51360,Le Meix-Saint-Epoing,51,44,200066835,CC,512,5121,4415
51361,Le Meix-Tiercelin,51,44,200034718,CC,514,5123,4427
51362,Merfy,51,44,200067213,CU,513,5102,4413
51363,Merlaut,51,44,200067379,CC,514,5120,4427
51364,Méry-Prémecy,51,44,200067213,CU,513,5109,4413
51365,Les Mesneux,51,44,200067213,CU,513,5109,4413
51367,Le Mesnil-sur-Oger,51,44,200067684,CA,512,5122,4406
51368,Minaucourt-le-Mesnil-lès-Hurlus,51,44,200042703,CC,511,5101,4402
51369,Mœurs-Verdey,51,44,200066835,CC,512,5121,4415
51370,Moiremont,51,44,200042703,CC,511,5101,4402
51371,Moivre,51,44,200043438,CC,511,5105,4402
51372,Moncetz-Longevas,51,44,200066876,CA,511,5105,4402
51373,Moncetz-l'Abbaye,51,44,200042992,CC,514,5120,4427
51374,Mondement-Montgivroux,51,44,200066835,CC,512,5121,4415
51375,Montbré,51,44,200067213,CU,513,5110,4413
51376,Montgenost,51,44,200066835,CC,512,5121,4415
51377,Montépreux,51,44,200066876,CA,511,5105,4415
51378,Monthelon,51,44,200067684,CA,512,5108,4406
51379,Montigny-sur-Vesle,51,44,200067213,CU,513,5109,4413
51380,Montmirail,51,44,245100888,CC,512,5121,4415
51381,Montmort-Lucy,51,44,200066850,CC,512,5106,4406
51382,Mont-sur-Courville,51,44,200067213,CU,513,5109,4413
51384,Morangis,51,44,200067684,CA,512,5108,4406
51386,Morsains,51,44,245100888,CC,512,5121,4415
51387,Moslins,51,44,200067684,CA,512,5122,4406
51388,Mourmelon-le-Grand,51,44,200066876,CA,511,5110,4402
51389,Mourmelon-le-Petit,51,44,200066876,CA,511,5110,4402
51390,Moussy,51,44,200067684,CA,512,5108,4406
51391,Muizon,51,44,200067213,CU,513,5109,4413
51392,Mutigny,51,44,245100615,CC,512,5107,4406
51393,Nanteuil-la-Forêt,51,44,245100615,CC,512,5107,4406
51395,Nesle-la-Reposte,51,44,200066835,CC,512,5121,4415
51396,Nesle-le-Repons,51,44,200066850,CC,512,5106,4406
51397,La Neuville-aux-Bois,51,44,200042703,CC,511,5101,4402
51398,La Neuville-aux-Larris,51,44,200066850,CC,512,5106,4406
51399,La Neuville-au-Pont,51,44,200042703,CC,511,5101,4402
51402,Neuvy,51,44,200066835,CC,512,5121,4415
51403,Nogent-l'Abbesse,51,44,200067213,CU,513,5102,4413
51404,Noirlieu,51,44,200042703,CC,511,5101,4402
51406,Norrois,51,44,200042992,CC,514,5120,4427
51407,La Noue,51,44,200066835,CC,512,5121,4415
51409,Nuisement-sur-Coole,51,44,200043438,CC,511,5105,4402
51410,Œuilly,51,44,200066850,CC,512,5106,4406
51412,Ognes,51,44,245100979,CC,512,5122,4415
51413,Oiry,51,44,200067684,CA,512,5108,4406
51414,Olizy,51,44,200067213,CU,513,5106,4406
51415,Omey,51,44,200043438,CC,511,5105,4402
51416,Orbais-l'Abbaye,51,44,200066850,CC,512,5106,4406
51417,Orconte,51,44,200042992,CC,514,5120,4427
51418,Ormes,51,44,200067213,CU,513,5109,4413
51419,Outines,51,44,200042992,CC,514,5120,4427
51420,Outrepont,51,44,200067379,CC,514,5120,4427
51421,Oyes,51,44,200066835,CC,512,5121,4415
51422,Pargny-lès-Reims,51,44,200067213,CU,513,5109,4413
51423,Pargny-sur-Saulx,51,44,200067379,CC,514,5120,4427
51424,Passavant-en-Argonne,51,44,200042703,CC,511,5101,4402
51425,Passy-Grigny,51,44,200066850,CC,512,5106,4406
51426,Péas,51,44,200066835,CC,512,5121,4415
51428,Les Petites-Loges,51,44,200067213,CU,513,5110,4413
51429,Pévy,51,44,200067213,CU,513,5109,4413
51430,Pierre-Morains,51,44,200067684,CA,512,5122,4406
51431,Pierry,51,44,200067684,CA,512,5108,4406
51432,Pleurs,51,44,245100979,CC,512,5122,4415
51433,Plichancourt,51,44,200067379,CC,514,5120,4427
51434,Plivot,51,44,200067684,CA,512,5108,4406
51435,Pocancy,51,44,200067684,CA,512,5122,4406
51436,Pogny,51,44,200043438,CC,511,5105,4402
51437,Poilly,51,44,200067213,CU,513,5106,4413
51438,Poix,51,44,200043438,CC,511,5101,4402
51439,Pomacle,51,44,200067213,CU,513,5102,4413
51440,Pontfaverger-Moronvilliers,51,44,200067213,CU,513,5110,4413
51441,Ponthion,51,44,200067379,CC,514,5120,4427
51442,Possesse,51,44,200067379,CC,514,5120,4402
51443,Potangis,51,44,200066835,CC,512,5122,4415
51444,Pouillon,51,44,200067213,CU,513,5102,4413
51445,Pourcy,51,44,200067213,CU,513,5106,4413
51446,Pringy,51,44,200034718,CC,514,5123,4427
51447,Prosnes,51,44,200067213,CU,513,5110,4413
51448,Prouilly,51,44,200067213,CU,513,5109,4413
51449,Prunay,51,44,200067213,CU,513,5118,4413
51450,Puisieulx,51,44,200067213,CU,513,5118,4413
51451,Queudes,51,44,200066835,CC,512,5121,4415
51452,Rapsécourt,51,44,200042703,CC,511,5101,4402
51453,Recy,51,44,200066876,CA,511,5104,4402
51454,Reims,51,44,200067213,CU,513,5199,4413
51455,Reims-la-Brûlée,51,44,200067379,CC,514,5120,4427
51456,Remicourt,51,44,200042703,CC,511,5101,4402
51457,Cœur-de-la-Vallée,51,44,200066850,CC,512,5106,4406
51458,Reuves,51,44,200066835,CC,512,5121,4415
51459,Réveillon,51,44,200066835,CC,512,5121,4415
51460,Rieux,51,44,245100888,CC,512,5121,4415
51461,Rilly-la-Montagne,51,44,200067213,CU,513,5110,4413
51463,Les Rivières-Henruel,51,44,200034718,CC,514,5123,4427
51464,Romain,51,44,200067213,CU,513,5109,4413
51465,Romery,51,44,200066850,CC,512,5106,4406
51466,Romigny,51,44,200067213,CU,513,5106,4413
51468,Rosnay,51,44,200067213,CU,513,5109,4413
51469,Rouffy,51,44,200067684,CA,512,5122,4406
51470,Rouvroy-Ripont,51,44,200042703,CC,511,5101,4402
51471,Sacy,51,44,200067213,CU,513,5109,4413
51472,Saint-Amand-sur-Fion,51,44,200067379,CC,514,5120,4427
51473,Saint-Bon,51,44,200066835,CC,512,5121,4415
51474,Saint-Brice-Courcelles,51,44,200067213,CU,513,5115,4413
51475,Saint-Chéron,51,44,200034718,CC,514,5123,4427
51476,Saint-Étienne-au-Temple,51,44,200066876,CA,511,5105,4402
51477,Saint-Étienne-sur-Suippe,51,44,200067213,CU,513,5102,4413
51478,Saint-Eulien,51,44,200068666,CA,514,5120,4427
51479,Saint-Euphraise-et-Clairizet,51,44,200067213,CU,513,5109,4413
51480,Sainte-Gemme,51,44,200066850,CC,512,5106,4406
51482,Saint-Germain-la-Ville,51,44,200043438,CC,511,5105,4402
51483,Saint-Gibrien,51,44,200066876,CA,511,5104,4402
51484,Saint-Gilles,51,44,200067213,CU,513,5109,4413
51485,Saint-Hilaire-au-Temple,51,44,200066876,CA,511,5110,4402
51486,Saint-Hilaire-le-Grand,51,44,200042620,CC,511,5101,4402
51487,Saint-Hilaire-le-Petit,51,44,200067213,CU,513,5110,4413
51488,Saint-Imoges,51,44,245100615,CC,512,5107,4406
51489,Saint-Jean-devant-Possesse,51,44,200067379,CC,514,5120,4402
51490,Saint-Jean-sur-Moivre,51,44,200043438,CC,511,5105,4402
51491,Saint-Jean-sur-Tourbe,51,44,200042620,CC,511,5101,4402
51492,Saint-Just-Sauvage,51,44,200066835,CC,512,5122,4415
51493,Saint-Léonard,51,44,200067213,CU,513,5118,4413
51495,Saint-Loup,51,44,200066835,CC,512,5121,4415
51496,Saint-Lumier-en-Champagne,51,44,200067379,CC,514,5120,4427
51497,Saint-Lumier-la-Populeuse,51,44,200067379,CC,514,5120,4427
51498,Saint-Mard-sur-Auve,51,44,200042703,CC,511,5101,4402
51499,Saint-Mard-lès-Rouffy,51,44,200067684,CA,512,5122,4406
51500,Saint-Mard-sur-le-Mont,51,44,200042703,CC,511,5101,4402
51501,Sainte-Marie-à-Py,51,44,200042620,CC,511,5101,4402
51502,Saint-Martin-aux-Champs,51,44,200043438,CC,511,5105,4402
51503,Saint-Martin-l'Heureux,51,44,200067213,CU,513,5110,4413
51504,Saint-Martin-sur-le-Pré,51,44,200066876,CA,511,5104,4402
51505,Saint-Masmes,51,44,200067213,CU,513,5110,4413
51506,Saint-Memmie,51,44,200066876,CA,511,5105,4402
51507,Sainte-Menehould,51,44,200042703,CC,511,5101,4402
51508,Saint-Ouen-Domprot,51,44,200034718,CC,514,5123,4427
51509,Saint-Pierre,51,44,200066876,CA,511,5104,4402
51510,Saint-Quentin-les-Marais,51,44,200067379,CC,514,5120,4427
51511,Saint-Quentin-le-Verger,51,44,200066835,CC,512,5122,4415
51512,Saint-Quentin-sur-Coole,51,44,200043438,CC,511,5105,4402
51513,Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson,51,44,200042992,CC,514,5120,4427
51514,Saint-Remy-sous-Broyes,51,44,200066835,CC,512,5121,4415
51515,Saint-Remy-sur-Bussy,51,44,200042620,CC,511,5101,4402
51516,Saint-Saturnin,51,44,200066835,CC,512,5122,4415
51517,Saint-Souplet-sur-Py,51,44,200067213,CU,513,5110,4402
51518,Saint-Thierry,51,44,200067213,CU,513,5102,4413
51519,Saint-Thomas-en-Argonne,51,44,200042703,CC,511,5101,4402
51520,Saint-Utin,51,44,200034718,CC,514,5123,4427
51521,Saint-Vrain,51,44,200068666,CA,514,5120,4427
51522,Sapignicourt,51,44,200068666,CA,514,5120,4427
51523,Sarcy,51,44,200067213,CU,513,5106,4413
51524,Saron-sur-Aube,51,44,200066835,CC,512,5122,4415
51525,Sarry,51,44,200066876,CA,511,5105,4402
51526,Saudoy,51,44,200066835,CC,512,5121,4415
51527,Savigny-sur-Ardres,51,44,200067213,CU,513,5109,4413
51528,Scrupt,51,44,200042992,CC,514,5120,4427
51529,Selles,51,44,200067213,CU,513,5110,4413
51530,Sept-Saulx,51,44,200067213,CU,513,5110,4413
51531,Sermaize-les-Bains,51,44,200067379,CC,514,5120,4427
51532,Sermiers,51,44,200067213,CU,513,5109,4413
51533,Servon-Melzicourt,51,44,200042703,CC,511,5101,4402
51534,Serzy-et-Prin,51,44,200067213,CU,513,5109,4413
51535,Sézanne,51,44,200066835,CC,512,5121,4415
51536,Sillery,51,44,200067213,CU,513,5118,4413
51537,Sivry-Ante,51,44,200042703,CC,511,5101,4402
51538,Sogny-aux-Moulins,51,44,200043438,CC,511,5105,4402
51539,Sogny-en-l'Angle,51,44,200067379,CC,514,5120,4427
51542,Soizy-aux-Bois,51,44,245100888,CC,512,5121,4415
51543,Somme-Bionne,51,44,200042703,CC,511,5101,4402
51544,Sommepy-Tahure,51,44,200042620,CC,511,5101,4402
51545,Sommesous,51,44,200066876,CA,511,5105,4402
51546,Somme-Suippe,51,44,200042620,CC,511,5101,4402
51547,Somme-Tourbe,51,44,200042620,CC,511,5101,4402
51548,Somme-Vesle,51,44,200043438,CC,511,5101,4402
51549,Somme-Yèvre,51,44,200042703,CC,511,5101,4402
51550,Sompuis,51,44,200034718,CC,514,5123,4427
51551,Somsois,51,44,200034718,CC,514,5123,4427
51552,Songy,51,44,200034718,CC,514,5123,4427
51553,Souain-Perthes-lès-Hurlus,51,44,200042620,CC,511,5101,4402
51555,Soudé,51,44,200066876,CA,511,5105,4402
51556,Soudron,51,44,200066876,CA,511,5105,4402
51557,Soulanges,51,44,200034718,CC,514,5123,4427
51558,Soulières,51,44,200067684,CA,512,5122,4406
51559,Suippes,51,44,200042620,CC,511,5101,4402
51560,Suizy-le-Franc,51,44,200066850,CC,512,5106,4406
51562,Taissy,51,44,200067213,CU,513,5118,4413
51563,Talus-Saint-Prix,51,44,200066850,CC,512,5106,4415
51564,Val de Livre,51,44,245100615,CC,512,5107,4406
51565,Thaas,51,44,245100979,CC,512,5122,4415
51566,Thibie,51,44,200066876,CA,511,5104,4402
51567,Thiéblemont-Farémont,51,44,200042992,CC,514,5120,4427
51568,Thil,51,44,200067213,CU,513,5102,4413
51569,Thillois,51,44,200067213,CU,513,5109,4413
51570,Le Thoult-Trosnay,51,44,245100888,CC,512,5121,4415
51571,Val-de-Vesle,51,44,200067213,CU,513,5110,4413
51572,Tilloy-et-Bellay,51,44,200042620,CC,511,5101,4402
51573,Tinqueux,51,44,200067213,CU,513,5114,4413
51574,Togny-aux-Bœufs,51,44,200043438,CC,511,5105,4402
51576,Tours-sur-Marne,51,44,245100615,CC,512,5107,4406
51577,Tramery,51,44,200067213,CU,513,5106,4413
51578,Trécon,51,44,200067684,CA,512,5122,4406
51579,Tréfols,51,44,245100888,CC,512,5121,4415
51580,Trépail,51,44,200067213,CU,513,5110,4406
51581,Treslon,51,44,200067213,CU,513,5109,4413
51582,Trigny,51,44,200067213,CU,513,5109,4413
51583,Trois-Fontaines-l'Abbaye,51,44,200068666,CA,514,5120,4427
51584,Trois-Puits,51,44,200067213,CU,513,5118,4413
51585,Troissy,51,44,200066850,CC,512,5106,4406
51586,Unchair,51,44,200067213,CU,513,5109,4413
51587,Vadenay,51,44,200066876,CA,511,5110,4402
51588,Valmy,51,44,200042703,CC,511,5101,4402
51589,Vanault-le-Châtel,51,44,200067379,CC,514,5120,4427
51590,Vanault-les-Dames,51,44,200067379,CC,514,5120,4427
51591,Vandeuil,51,44,200067213,CU,513,5109,4413
51592,Vandières,51,44,200066850,CC,512,5106,4406
51594,Vassimont-et-Chapelaine,51,44,200066876,CA,511,5105,4415
51595,Vatry,51,44,200066876,CA,511,5105,4402
51596,Vauchamps,51,44,245100888,CC,512,5121,4415
51597,Vauciennes,51,44,200066850,CC,512,5106,4406
51598,Vauclerc,51,44,200067379,CC,514,5120,4427
51599,Vaudemange,51,44,200067213,CU,513,5110,4402
51600,Vaudesincourt,51,44,200067213,CU,513,5110,4413
51601,Vavray-le-Grand,51,44,200067379,CC,514,5120,4427
51602,Vavray-le-Petit,51,44,200067379,CC,514,5120,4427
51603,Vélye,51,44,200067684,CA,512,5122,4406
51604,Ventelay,51,44,200067213,CU,513,5109,4413
51605,Venteuil,51,44,200066850,CC,512,5106,4406
51607,Verdon,51,44,245100888,CC,512,5121,4415
51608,Vernancourt,51,44,200067379,CC,514,5120,4427
51609,Verneuil,51,44,200066850,CC,512,5106,4406
51610,Verrières,51,44,200042703,CC,511,5101,4402
51611,Vert-Toulon,51,44,200067684,CA,512,5122,4406
51612,Blancs-Coteaux,51,44,200067684,CA,512,5122,4406
51613,Verzenay,51,44,200067213,CU,513,5110,4413
51614,Verzy,51,44,200067213,CU,513,5110,4413
51616,Vésigneul-sur-Marne,51,44,200043438,CC,511,5105,4402
51617,La Veuve,51,44,200066876,CA,511,5104,4402
51618,Le Vézier,51,44,245100888,CC,512,5121,4415
51619,Le Vieil-Dampierre,51,44,200042703,CC,511,5101,4402
51620,Vienne-la-Ville,51,44,200042703,CC,511,5101,4402
51621,Vienne-le-Château,51,44,200042703,CC,511,5101,4402
51622,Ville-Dommange,51,44,200067213,CU,513,5109,4413
51623,Ville-en-Selve,51,44,200067213,CU,513,5110,4413
51624,Ville-en-Tardenois,51,44,200067213,CU,513,5106,4413
51625,Villeneuve-la-Lionne,51,44,200066835,CC,512,5121,4415
